C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,COC,CCN,CCNC,O=P,NC=O,CCO,CCOC,COC=O,NCC1=CC=CC=C1,CCC=O,CP,CCCC,CCNCC,CCOCC,CC1=CC=CC(C)=C1,O=PC1=CC=CC=C1,OCC1=CC=CC=C1,CPC,CC1=CC=CC=C1C,CPC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CCCNC,CCCC=O,CC1=CC=CC=C1C=O,O=CC1=CC=CC(C=O)=C1,CCCCCC,CPO,OCCO,CNCC1=CC(C)=CC=C1,O=CC1=CC=CC=C1C=O,O=CC1=CC=C(C=O)C=C1,CC1=CC=CC=C1CN,O=C1NCC2=C1C=CC=C2,CN(C)CC1=CC=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,COPC1=CC=CC=C1,C1=CC=C(C2=CC=CC=C2)C=C1,CCCNCC,CCOC1=CC=CC=C1,CPOC1=CC=CC=C1,CC1=CC=C(CN)C=C1,CCCCCNC,CNC1=CC(C)=CC=C1,CC1=CC=C(C)C(C)=C1,CC1=CC(C=O)=C(C)C=C1,CC1=CC2=C(C=C1)C(=O)NC2,CC1=CC=C(CO)C=C1,CC1=CC2=C(C=C1)CN(C)C2,CC1=CC=C2C(=O)N(C)CC2=C1,COC(=O)C1=CC=C(C)C=C1,CCNC(=O)CC,CCOCC1=CC=C(C)C=C1,CCCCCCNC(C)=O,CC1=CC(C=O)=CC(NC=O)=C1,CC(C=O)CC=O,CCCCNCCC,O=CC1=CC(C(=O)O)=CC=C1,CCOC(=O)C1=CC(C)=CC=C1,CC1=CC=C(COCCO)C=C1,CC1=CC=CC(NCC2=CC=CC=C2)=C1,CCCCCNCCCC,CCOC(=O)C1=CC(C=O)=CC=C1,CCCP,O=CC1=CC(C(=O)OCCO)=CC=C1,CCCCCCNC(=O)CC,O=CCCPC1=CC=CC=C1,C1=NC=NC=N1,CC1=CC=C(CNC2=CC(C)=CC=C2)C=C1,CCCP(=O)(OC)C1=CC=CC=C1,COP(=O)(CCC=O)C1=CC=CC=C1,[NH4+],CCCCCCNC(=O)CCCC,*P
11.137931,2.030303,8.9723,0.016949153,2.0,0.016949153,0.012658228,2.0,6.9715304,2.0,0.0,3.0,2.0,0.012658228,1.0,0.0,0.0,0.0,0.0,2.030303,0.016949153,4.8536587,1.0,0.0,0.0,0.012658228,0.0,0.012658228,0.0,0.012658228,0.0,0.0,2.018868,1.8571428,0.0,0.0,0.9512195,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658228,0.012658228,2.018868,0.0,0.016949153,0.0,1.962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0168067,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.8571428,0.0,0.016949153,0.0,0.0,0.016949153,0.0,0.0,0.016949153,0.016949153,0.0,0.0,0.0
11.27907,2.0612245,8.944752,0.03448276,2.0,0.03448276,0.025641026,2.0,6.9432626,2.0,0.0,3.0,2.0,0.025641026,1.0,0.0,0.0,0.0,0.0,2.0612245,0.03448276,4.714286,1.0,0.0,0.0,0.025641026,0.0,0.025641026,0.0,0.025641026,0.0,0.0,2.0379746,1.7272727,0.0,0.0,0.9047619,0.03448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.025641026,2.0379746,0.0,0.03448276,0.0,1.9268292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0338984,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.7272727,0.0,0.03448276,0.0,0.0,0.03448276,0.0,0.0,0.03448276,0.03448276,0.0,0.0,0.0
11.42353,2.0927835,8.917356,0.05263158,2.0,0.05263158,0.038961038,2.0,6.9151945,2.0,0.0,3.0,2.0,0.038961038,1.0,0.0,0.0,0.0,0.0,2.0927835,0.05263158,4.581395,1.0,0.0,0.0,0.038961038,0.0,0.038961038,0.0,0.038961038,0.0,0.0,2.057325,1.6086956,0.0,0.0,0.8604651,0.05263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038961038,0.038961038,2.057325,0.0,0.05263158,0.0,1.8915663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051282,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6086956,0.0,0.05263158,0.0,0.0,0.05263158,0.0,0.0,0.05263158,0.05263158,0.0,0.0,0.0
6.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.106599,1.0242915,5.0728745,0.013513514,1.0134228,0.013513514,0.01010101,1.0134228,4.0623055,1.0134228,0.0,1.020202,0.013513514,0.01010101,0.01010101,0.0,0.0,0.0,0.0,1.020202,0.013513514,3.048583,0.01010101,0.0,0.0,0.01010101,0.0,0.01010101,0.0,0.01010101,0.0,0.0,0.013513514,1.020202,0.0,0.0,1.027027,0.013513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.01010101,0.013513514,0.0,0.013513514,0.0,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010101,0.0,0.01010101,0.0,0.01010101,0.015228426,0.0,0.0,0.0,0.0,0.013513514,0.0,0.013513514,0.0,0.01010101,0.01010101,0.0,0.0,0.013513514,0.01010101,0.0,0.0,0.0
6.1532474,1.0218925,5.0656776,0.014594998,1.0072975,0.014594998,0.007297499,1.0072975,4.05838,1.0072975,0.0,1.014595,0.014594998,0.007297499,0.007297499,0.0,0.0,0.0,0.0,1.014595,0.014594998,3.043785,0.007297499,0.0,0.0,0.007297499,0.0,0.007297499,0.0,0.007297499,0.0,0.0,0.014594998,1.014595,0.0,0.0,1.02919,0.014594998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007297499,0.007297499,0.014594998,0.0,0.014594998,0.0,0.007297499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007297499,0.0,0.007297499,0.0,0.007297499,0.021892497,0.0,0.0,0.0,0.0,0.014594998,0.0,0.014594998,0.0,0.007297499,0.007297499,0.0,0.0,0.014594998,0.007297499,0.0,0.0,0.0
22.0,2.0,20.0,0.0,2.0,0.0,0.0,2.0,18.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.97,2.0,19.79,0.03,1.97,0.0,0.0,1.97,17.79,2.0,0.0,3.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,1.97,0.06,15.79,1.0,0.0,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,2.0,1.94,0.0,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,1.94,0.0,0.03,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.0
12.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.118345,2.0215173,10.0,0.02151731,2.0,0.02151731,0.010758655,2.0,8.0,2.0,0.0,3.0,2.0,0.010758655,1.0,0.0,0.0,0.0,0.0,2.0107586,0.02151731,5.989241,1.0,0.0,0.0,0.010758655,0.0,0.010758655,0.0,0.010758655,0.0,0.0,2.0,2.0107586,0.0,0.0,1.9892414,0.02151731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010758655,0.010758655,2.0,0.0,0.02151731,0.0,1.9892414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.010758655,2.0107586,0.0,0.0,0.0,0.0,2.0,0.0,0.02151731,0.0,1.0,0.010758655,0.0,0.0,0.02151731,0.010758655,0.0,0.98924136,0.0
12.178359,2.032429,10.0,0.032428864,2.0,0.032428864,0.016214432,2.0,8.0,2.0,0.0,3.0,2.0,0.016214432,1.0,0.0,0.0,0.0,0.0,2.0162144,0.032428864,5.9837856,1.0,0.0,0.0,0.016214432,0.0,0.016214432,0.0,0.016214432,0.0,0.0,2.0,2.0162144,0.0,0.0,1.9837855,0.032428864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016214432,0.016214432,2.0,0.0,0.032428864,0.0,1.9837855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.016214432,2.0162144,0.0,0.0,0.0,0.0,2.0,0.0,0.032428864,0.0,1.0,0.016214432,0.0,0.0,0.032428864,0.016214432,0.0,0.98378557,0.0
20.174353,2.021794,18.010897,0.02179415,2.0,0.02179415,0.0435883,2.0,16.010897,2.0435884,0.02179415,3.0762796,2.0871766,0.0,1.0,0.0,0.0,0.0,0.010897075,1.9782058,0.0,13.989103,1.0980737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179415,0.0,2.0326912,1.9782058,0.0,0.0,9.989103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0435884,0.0,0.0,0.0,1.989103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891029,0.0,1.0,0.0,0.0,1.9782058,0.0,0.0,0.0,0.0,1.9782058,0.0,0.0,0.0,0.9891029,0.0,0.010897075,0.0,0.0,0.0,0.0,0.9891029,0.0
20.351976,2.043997,18.022,0.043996975,2.0,0.043996975,0.08799395,2.0,16.022,2.0879939,0.043996975,3.1539893,2.175988,0.0,1.0,0.0,0.0,0.0,0.021998487,1.9560031,0.0,13.978002,1.1979864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043996975,0.0,2.0659955,1.9560031,0.0,0.0,9.978002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0879939,0.0,0.0,0.0,1.9780015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97800153,0.0,1.0,0.0,0.0,1.9560031,0.0,0.0,0.0,0.0,1.9560031,0.0,0.0,0.0,0.97800153,0.0,0.021998487,0.0,0.0,0.0,0.0,0.97800153,0.0
7.4545455,1.3636364,5.3636365,0.18181819,1.2727273,0.36363637,0.09090909,1.2727273,4.0,1.1818181,0.0,1.3636364,0.54545456,0.0,0.27272728,0.0,0.0,0.0,0.27272728,0.90909094,0.0,3.0,0.18181819,0.0,0.09090909,0.0,0.0,0.0,0.09090909,0.0,0.0,0.18181819,0.09090909,0.90909094,0.18181819,0.09090909,1.0,0.0,0.0,0.18181819,0.09090909,0.09090909,0.09090909,0.18181819,0.09090909,0.09090909,0.0,0.0,0.09090909,0.0,0.0,0.09090909,0.09090909,0.0,0.09090909,0.09090909,0.09090909,0.0,0.09090909,0.09090909,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.086957,1.5217391,5.521739,0.26086956,1.3913044,0.5217391,0.13043478,1.3913044,4.0,1.2608696,0.0,1.5217391,0.7826087,0.0,0.39130434,0.0,0.0,0.0,0.39130434,0.8695652,0.0,3.0,0.26086956,0.0,0.13043478,0.0,0.0,0.0,0.13043478,0.0,0.0,0.26086956,0.13043478,0.8695652,0.26086956,0.13043478,1.0,0.0,0.0,0.26086956,0.13043478,0.13043478,0.13043478,0.26086956,0.13043478,0.13043478,0.0,0.0,0.13043478,0.0,0.0,0.13043478,0.13043478,0.0,0.13043478,0.13043478,0.13043478,0.0,0.13043478,0.13043478,0.0,0.0,0.0,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3168316,1.039604,5.019802,0.04950495,1.009901,0.01980198,0.01980198,1.009901,4.0,1.029703,0.0,1.0,0.00990099,0.00990099,0.00990099,0.0,0.0,0.0,0.0,1.009901,0.00990099,3.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,1.009901,0.0,0.0,1.0,0.01980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198,0.0,0.0,0.0,0.01980198,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5544553,1.0792079,5.039604,0.089108914,1.009901,0.05940594,0.03960396,1.009901,4.0,1.029703,0.0,1.019802,0.02970297,0.02970297,0.00990099,0.0,0.0,0.0,0.01980198,1.009901,0.04950495,3.0,0.0,0.0,0.0,0.02970297,0.0,0.01980198,0.0,0.01980198,0.0,0.0,0.00990099,1.009901,0.0,0.0,1.0,0.05940594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03960396,0.01980198,0.0,0.0,0.05940594,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.19802,1.019802,5.019802,0.02970297,1.009901,0.01980198,0.0,1.009901,4.0,1.019802,0.0,1.019802,0.01980198,0.00990099,0.00990099,0.0,0.0,0.0,0.00990099,0.990099,0.01980198,3.0,0.00990099,0.0,0.00990099,0.01980198,0.0,0.00990099,0.0,0.01980198,0.0,0.01980198,0.00990099,0.990099,0.0,0.00990099,1.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.212068,4.8484917,3.303017,1.1515085,2.0,2.303017,3.8484914,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.8484914,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15150848,0.0,1.8484915,0.0,0.15150848,0.0,0.0,0.15150848,0.0,0.0,0.30301696,0.0,0.0,0.0,1.0,0.0,0.15150848,0.8484915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15150848,0.15150848,0.0,1.696983,0.0,0.0,0.8484915,0.0,0.8484915,0.0,0.0,0.0,0.0,0.0,0.15150848,0.8484915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.580554,4.6774306,3.6451385,1.3225693,2.0,2.6451385,3.6774306,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6774306,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3225693,0.0,1.6774307,0.0,0.3225693,0.0,0.0,0.3225693,0.0,0.0,0.6451386,0.0,0.0,0.0,1.0,0.0,0.3225693,0.6774307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225693,0.3225693,0.0,1.3548614,0.0,0.0,0.6774307,0.0,0.6774307,0.0,0.0,0.0,0.0,0.0,0.3225693,0.6774307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.46,4.08,3.02,1.08,2.02,2.06,3.06,2.02,0.0,0.0,1.02,0.0,0.0,0.02,0.0,2.98,2.0,1.02,0.0,0.0,0.04,0.0,0.0,0.98,0.0,0.04,1.02,0.02,0.02,0.04,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.98,0.0,0.02,0.98,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.98,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.15,4.2,3.05,1.2,2.05,2.15,3.15,2.05,0.0,0.0,1.05,0.0,0.0,0.05,0.0,2.95,2.0,1.05,0.0,0.0,0.1,0.0,0.0,0.95,0.0,0.1,1.05,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.95,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.05,4.01,5.99,0.01,1.99,0.0,3.0,1.99,3.99,0.0,1.0,0.0,0.0,0.01,0.0,3.0,2.0,1.0,0.0,1.99,0.02,1.99,0.0,1.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,4.02,5.98,0.02,1.98,0.0,3.0,1.98,3.98,0.0,1.0,0.0,0.0,0.02,0.0,3.0,2.0,1.0,0.0,1.98,0.04,1.98,0.0,1.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.621662,4.9554896,9.022255,2.9332345,2.9777448,1.9554898,1.0,2.9777448,5.0667653,3.9554896,0.0,3.9554896,2.9332345,0.9777449,1.9554898,1.0,0.0,0.0,0.9777449,1.0222552,1.9554898,3.0667655,0.9777449,0.0,0.0,0.9777449,0.9777449,0.9777449,0.0,0.9777449,0.0,0.0,1.9554898,0.044510286,0.0,0.0,1.0222552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777449,0.0,0.0,0.0,0.9777449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777449,0.0,0.0,0.9777449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.816383,4.7675767,0.7747439,10.147781,0.15494879,0.0,0.0,0.15494879,0.61979514,11.225256,0.0,0.23242317,0.15494879,4.612628,0.07747439,0.0,0.0,0.0,0.0,0.15494879,4.612628,0.46484634,0.07747439,0.0,0.0,4.612628,0.0,0.0,0.0,0.0,0.0,0.0,0.15494879,0.15494879,0.0,0.0,0.15494879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15494879,0.0,0.0,0.0,0.15494879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07747439,0.0,0.07747439,0.0,0.0,0.15494879,0.0,0.0,0.0,0.0,0.15494879,0.0,0.0,0.0,0.07747439,0.0,0.0,0.0,0.0,0.0,0.0,0.07747439,0.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,4.0,6.0,4.0,1.0,4.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,12.0,12.0,10.0,6.0,12.0,9.0,6.0,6.0,2.0,4.0,4.0,6.0,1.0,4.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,10.0,15.0,7.0,5.0,11.0,7.0,5.0,4.0,2.0,3.0,6.0,12.0,1.0,0.0,3.0,3.0,3.0,4.0,0.0,2.0,3.0,6.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,7.0,17.0,5.0,4.0,0.0,4.0,4.0,24.0,2.0,2.0,4.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,3.0,30.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,10.0,12.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
