combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
510,0.1,0.001,50,0.8,30,0.8358509870004814
511,0.1,0.001,50,0.85,38,0.8375150457390467
512,0.1,0.001,50,0.9,48,0.8312164568523606
513,0.1,0.001,50,0.95,74,0.8498203361749128
514,0.1,0.001,50,0.98,101,0.8530852615480473
515,0.1,0.001,60,0.8,29,0.8325378267580504
516,0.1,0.001,60,0.85,37,0.8415763332294883
517,0.1,0.001,60,0.9,45,0.8357115041490838
518,0.1,0.001,60,0.95,66,0.8479371406723498
519,0.1,0.001,60,0.98,90,0.854394417853805
520,0.1,0.001,70,0.8,29,0.8297779956951488
521,0.1,0.001,70,0.85,35,0.8390346653827636
522,0.1,0.001,70,0.9,44,0.8332271871194313
523,0.1,0.001,70,0.95,60,0.8465626681582599
524,0.1,0.001,70,0.98,77,0.852997642244187
525,0.1,0.005,30,0.8,26,0.8228399628989775
526,0.1,0.005,30,0.85,38,0.8357608895748958
527,0.1,0.005,30,0.9,48,0.829984564841825
528,0.1,0.005,30,0.95,76,0.8433878402107112
529,0.1,0.005,30,0.98,112,0.8455954926505991
530,0.1,0.005,40,0.8,26,0.8228399628989775
531,0.1,0.005,40,0.85,38,0.8364991928403522
532,0.1,0.005,40,0.9,47,0.8289425146563201
533,0.1,0.005,40,0.95,71,0.8433598728369537
534,0.1,0.005,40,0.98,105,0.8459797785267213
535,0.1,0.005,50,0.8,23,0.8164616315953438
536,0.1,0.005,50,0.85,34,0.8389992636438303
537,0.1,0.005,50,0.9,43,0.8308018139851029
538,0.1,0.005,50,0.95,64,0.8428261031181853
539,0.1,0.005,50,0.98,96,0.8451083647228751
540,0.1,0.005,60,0.8,20,0.8168491036279703
541,0.1,0.005,60,0.85,29,0.8268935505112012
542,0.1,0.005,60,0.9,39,0.8334631397094225
543,0.1,0.005,60,0.95,58,0.8436979594437679
544,0.1,0.005,60,0.98,84,0.844786651420318
545,0.1,0.005,70,0.8,18,0.8201654500269054
546,0.1,0.005,70,0.85,29,0.8295731966354187
547,0.1,0.005,70,0.9,37,0.828164030417174
548,0.1,0.005,70,0.95,54,0.8430968379166786
549,0.1,0.005,70,0.98,73,0.842771938457617
550,0.1,0.01,30,0.8,27,0.8220211206774477
551,0.1,0.01,30,0.85,35,0.8269455910674333
552,0.1,0.01,30,0.9,46,0.8350824152482371
553,0.1,0.01,30,0.95,76,0.8416664306550737
554,0.1,0.01,30,0.98,111,0.8415396924296921
555,0.1,0.01,40,0.8,24,0.8218165871307599
556,0.1,0.01,40,0.85,32,0.8261212615763686
557,0.1,0.01,40,0.9,43,0.8346790124330907
558,0.1,0.01,40,0.95,70,0.8406678361041093
559,0.1,0.01,40,0.98,100,0.8394264741284092
560,0.1,0.01,50,0.8,22,0.8139796156787222
561,0.1,0.01,50,0.85,29,0.8275607847857487
562,0.1,0.01,50,0.9,39,0.8274005919170749
563,0.1,0.01,50,0.95,63,0.8403852417230734
564,0.1,0.01,50,0.98,88,0.8446610637514513
565,0.1,0.01,60,0.8,19,0.8256867052309609
566,0.1,0.01,60,0.85,27,0.8367000977087994
567,0.1,0.01,60,0.9,36,0.8327225353309355
568,0.1,0.01,60,0.95,56,0.8475528547962277
569,0.1,0.01,60,0.98,77,0.8433423489761818
570,0.1,0.01,70,0.8,16,0.8118345358123991
571,0.1,0.01,70,0.85,23,0.8237468669461044
572,0.1,0.01,70,0.9,31,0.826032757229035
573,0.1,0.01,70,0.95,48,0.846457347984933
574,0.1,0.01,70,0.98,65,0.8379187140672351
575,0.1,0.02,30,0.8,22,0.8029339191141069
576,0.1,0.02,30,0.85,31,0.8318350137358748
577,0.1,0.02,30,0.9,44,0.8411394757710499
578,0.1,0.02,30,0.95,70,0.8373706066441985
579,0.1,0.02,30,0.98,104,0.8380961652836387
580,0.1,0.02,40,0.8,22,0.8012030395933047
581,0.1,0.02,40,0.85,31,0.8278525836189073
582,0.1,0.02,40,0.9,41,0.8216982568183748
583,0.1,0.02,40,0.95,63,0.8386941006542242
584,0.1,0.02,40,0.98,94,0.8382970701520858
585,0.1,0.02,50,0.8,20,0.7943646626922314
586,0.1,0.02,50,0.85,28,0.8203704260953298
587,0.1,0.02,50,0.9,39,0.8228292538729501
588,0.1,0.02,50,0.95,59,0.8373817581919623
589,0.1,0.02,50,0.98,87,0.8375492084171174
590,0.1,0.02,60,0.8,21,0.8087335204905266
591,0.1,0.02,60,0.85,27,0.819774791837775
592,0.1,0.02,60,0.9,36,0.8236508397292475
593,0.1,0.02,60,0.95,54,0.8399984777252258
594,0.1,0.02,60,0.98,71,0.8381559942224361
595,0.1,0.02,70,0.8,18,0.8047350710866918
596,0.1,0.02,70,0.85,22,0.8182731385765669
597,0.1,0.02,70,0.9,28,0.8263409293664505
598,0.1,0.02,70,0.95,40,0.8424058844770455
599,0.1,0.02,70,0.98,54,0.8478019945339714
600,0.1,0.05,30,0.8,20,0.7941139298762355
601,0.1,0.05,30,0.85,30,0.8137532215582428
602,0.1,0.05,30,0.9,42,0.8135156758899997
603,0.1,0.05,30,0.95,53,0.8409006025375966
604,0.1,0.05,30,0.98,78,0.8371733304539919
605,0.1,0.05,40,0.8,20,0.8064843595117394
606,0.1,0.05,40,0.85,27,0.8152422186977825
607,0.1,0.05,40,0.9,38,0.8270636558667762
608,0.1,0.05,40,0.95,48,0.8402014181936617
609,0.1,0.05,40,0.98,68,0.8436831792177631
610,0.1,0.05,50,0.8,18,0.8037368305531167
611,0.1,0.05,50,0.85,23,0.8158233382423745
612,0.1,0.05,50,0.9,33,0.8187120316349941
613,0.1,0.05,50,0.95,42,0.8388117229318306
614,0.1,0.05,50,0.98,57,0.8449074598544282
615,0.1,0.05,60,0.8,16,0.8009933727944716
616,0.1,0.05,60,0.85,22,0.8219538573734742
617,0.1,0.05,60,0.9,29,0.8237727987198731
618,0.1,0.05,60,0.95,35,0.833596692769549
619,0.1,0.05,60,0.98,50,0.8457051495369452
620,0.1,0.05,70,0.8,13,0.7970579384859384
621,0.1,0.05,70,0.85,17,0.8203205981477811
622,0.1,0.05,70,0.9,23,0.8235723363731626
623,0.1,0.05,70,0.95,28,0.8420527521311847
624,0.1,0.05,70,0.98,39,0.8492722287518764
625,0.15,0.001,30,0.8,22,0.839332748024583
626,0.15,0.001,30,0.85,30,0.8343933203998981
627,0.15,0.001,30,0.9,40,0.8355224588631793
628,0.15,0.001,30,0.95,54,0.836611593361466
629,0.15,0.001,30,0.98,81,0.838336897108386
630,0.15,0.001,40,0.8,20,0.8099325773882013
631,0.15,0.001,40,0.85,27,0.8185652914271149
632,0.15,0.001,40,0.9,36,0.8264875810699822
633,0.15,0.001,40,0.95,51,0.8366646074655186
634,0.15,0.001,40,0.98,73,0.8414041037695771
635,0.15,0.001,50,0.8,20,0.810867006287349
636,0.15,0.001,50,0.85,26,0.8124695545045173
637,0.15,0.001,50,0.9,34,0.8247622773230621
638,0.15,0.001,50,0.95,46,0.8418657424452689
639,0.15,0.001,50,0.98,64,0.8396173780056075
640,0.15,0.001,60,0.8,19,0.8046585148262482
641,0.15,0.001,60,0.85,23,0.8084349068226231
642,0.15,0.001,60,0.9,33,0.8289304780650826
643,0.15,0.001,60,0.95,41,0.8321546914384435
644,0.15,0.001,60,0.98,55,0.8338385751508113
645,0.15,0.001,70,0.8,16,0.8038740122914838
646,0.15,0.001,70,0.85,19,0.8265351079045002
647,0.15,0.001,70,0.9,28,0.8347802614064405
648,0.15,0.001,70,0.95,34,0.8374750417740519
649,0.15,0.001,70,0.98,45,0.8364250261972869
650,0.15,0.005,30,0.8,19,0.8176288269279788
651,0.15,0.005,30,0.85,28,0.8380490809708572
652,0.15,0.005,30,0.9,37,0.8282105837038716
653,0.15,0.005,30,0.95,53,0.831724206293013
654,0.15,0.005,30,0.98,82,0.8370277408026283
655,0.15,0.005,40,0.8,19,0.8199864057322497
656,0.15,0.005,40,0.85,27,0.8526707071851369
657,0.15,0.005,40,0.9,36,0.8246562491149565
658,0.15,0.005,40,0.95,50,0.8323078039593306
659,0.15,0.005,40,0.98,72,0.8365597298139285
660,0.15,0.005,50,0.8,19,0.8174438528420517
661,0.15,0.005,50,0.85,24,0.8439109009034522
662,0.15,0.005,50,0.9,33,0.8212557350817071
663,0.15,0.005,50,0.95,44,0.8345705061032597
664,0.15,0.005,50,0.98,62,0.8350257724659436
665,0.15,0.005,60,0.8,19,0.8161187657537738
666,0.15,0.005,60,0.85,24,0.8442920006230707
667,0.15,0.005,60,0.9,33,0.8292119218896031
668,0.15,0.005,60,0.95,43,0.8287227583618908
669,0.15,0.005,60,0.98,59,0.8428638944744966
670,0.15,0.005,70,0.8,14,0.8024110354300603
671,0.15,0.005,70,0.85,19,0.8318413860488828
672,0.15,0.005,70,0.9,26,0.8352657962559121
673,0.15,0.005,70,0.95,31,0.8417549350024073
674,0.15,0.005,70,0.98,44,0.8395377240930074
675,0.15,0.01,30,0.8,18,0.8029578152878869
676,0.15,0.01,30,0.85,25,0.8386670183239401
677,0.15,0.01,30,0.9,33,0.8223137160497324
678,0.15,0.01,30,0.95,50,0.8320024639610297
679,0.15,0.01,30,0.98,73,0.8347188393893908
680,0.15,0.01,40,0.8,15,0.8092863186439718
681,0.15,0.01,40,0.85,23,0.8414527811606106
682,0.15,0.01,40,0.9,33,0.8260657693505905
683,0.15,0.01,40,0.95,48,0.8391764493471919
684,0.15,0.01,40,0.98,69,0.8380458948143532
685,0.15,0.01,50,0.8,16,0.8045166423574726
686,0.15,0.01,50,0.85,23,0.8209356148574019
687,0.15,0.01,50,0.9,29,0.8188981562774365
688,0.15,0.01,50,0.95,46,0.840863519216064
689,0.15,0.01,50,0.98,62,0.8524131595343963
690,0.15,0.01,60,0.8,14,0.7919281380101391
691,0.15,0.01,60,0.85,21,0.8204214045993939
692,0.15,0.01,60,0.9,25,0.8299454459203035
693,0.15,0.01,60,0.95,38,0.8409488374068934
694,0.15,0.01,60,0.98,53,0.8400451195162706
695,0.15,0.01,70,0.8,12,0.7986393341640942
696,0.15,0.01,70,0.85,19,0.8242328443173129
697,0.15,0.01,70,0.9,22,0.8259155774731655
698,0.15,0.01,70,0.95,34,0.8392633606162734
699,0.15,0.01,70,0.98,45,0.8406996976691495
700,0.15,0.02,30,0.8,16,0.7908505090770059
701,0.15,0.02,30,0.85,25,0.8349679791271349
702,0.15,0.02,30,0.9,30,0.8138257951230564
703,0.15,0.02,30,0.95,50,0.8313167322778895
704,0.15,0.02,30,0.98,75,0.8352346427256506
705,0.15,0.02,40,0.8,14,0.8027500955846951
706,0.15,0.02,40,0.85,19,0.827069143136311
707,0.15,0.02,40,0.9,28,0.8237919156588973
708,0.15,0.02,40,0.95,43,0.8303975261264833
709,0.15,0.02,40,0.98,66,0.834776190206463
710,0.15,0.02,50,0.8,13,0.8067521736667704
711,0.15,0.02,50,0.85,19,0.8235232164603927
712,0.15,0.02,50,0.9,26,0.829065624203461
713,0.15,0.02,50,0.95,42,0.8334319861791611
714,0.15,0.02,50,0.98,61,0.83663867569175
715,0.15,0.02,60,0.8,10,0.7917826368631227
716,0.15,0.02,60,0.85,20,0.8160709734062136
717,0.15,0.02,60,0.9,24,0.8341220545753207
718,0.15,0.02,60,0.95,37,0.8433726174629698
719,0.15,0.02,60,0.98,53,0.83725139128834
720,0.15,0.02,70,0.8,9,0.7934868765753773
721,0.15,0.02,70,0.85,18,0.8235994187034468
722,0.15,0.02,70,0.9,21,0.8325880972273358
723,0.15,0.02,70,0.95,30,0.8445534424650939
724,0.15,0.02,70,0.98,42,0.8417565280806591
725,0.15,0.05,30,0.8,14,0.7966580758446855
726,0.15,0.05,30,0.85,20,0.8062757547650741
727,0.15,0.05,30,0.9,29,0.8152912501062051
728,0.15,0.05,30,0.95,43,0.8365501713444164
729,0.15,0.05,30,0.98,58,0.8347172463111387
730,0.15,0.05,40,0.8,13,0.8032181950777423
731,0.15,0.05,40,0.85,18,0.8070472471607806
732,0.15,0.05,40,0.9,27,0.8137277323062108
733,0.15,0.05,40,0.95,36,0.8334981874309666
734,0.15,0.05,40,0.98,52,0.8347491078761788
735,0.15,0.05,50,0.8,12,0.7990248591010791
736,0.15,0.05,50,0.85,22,0.8176399784757429
737,0.15,0.05,50,0.9,24,0.82300219136764
738,0.15,0.05,50,0.95,32,0.8422548075561471
739,0.15,0.05,50,0.98,45,0.8362543898156278
740,0.15,0.05,60,0.8,14,0.8125389419128266
741,0.15,0.05,60,0.85,18,0.8238565238324507
742,0.15,0.05,60,0.9,21,0.8247167860885327
743,0.15,0.05,60,0.95,28,0.8437266348523039
744,0.15,0.05,60,0.98,39,0.8404441856183975
745,0.15,0.05,70,0.8,11,0.8110584411906313
746,0.15,0.05,70,0.85,13,0.8251094798776515
747,0.15,0.05,70,0.9,16,0.8316939378062251
748,0.15,0.05,70,0.95,22,0.8422779956951487
749,0.15,0.05,70,0.98,32,0.8383596427256507
