DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,Tg,source_record_id,source_row_index,base_mass,base_moles,composition_mode,review_reason,exclusion_reason,mutual_exclusivity_check,co_n_components,co_source_fields,copolymer_amount_basis,co_component_molecular_weights,copolymer_component_molecular_weights,co_component_moles,copolymer_component_moles,co_mole_fractions,copolymer_mole_fractions,co_component_masses,co_conversions,copolymer_conversions,co_zero_components_ignored,blend_source_fields,blend_amount_basis,blend_component_masses,blend_weight_fractions,blend_component_moles,blend_mole_fractions,blend_component_molecular_weights,blend_conversions,blend_zero_components_ignored,composition_rule_version,molecular_weight_method,rdkit_version,co_content_labels,mix_content_labels,composition_valid
10.1080/1023666X.2021.1891379,homopolymer,,,,[H]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)Cc1ccc(cc1)Oc1cccc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,194.42,21cc1d77aa158cf6bb8fe6e7001d527def1d2e803f0b469170298da6ac53ea0b,150,54519.50709639999,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[545.1950709639999],[545.1950709639999],[100.0],[100.0],[1.0],[1.0],[54519.50709639999],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[54519.50709639999],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/15685551.2020.1795435,homopolymer,,,,[H]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)Cc1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,223.0,cb550d7fb03499f78d7ca1f82183fff299eac071f5e329e92680c352cd43e167,151,63921.178364800006,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[639.211783648],[639.211783648],[100.0],[100.0],[1.0],[1.0],[63921.178364800006],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[63921.178364800006],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/15685551.2020.1795435,homopolymer,,,,[H]Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)Cc1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,223.0,cb550d7fb03499f78d7ca1f82183fff299eac071f5e329e92680c352cd43e167,152,63921.178364800006,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[639.211783648],[639.211783648],[100.0],[100.0],[1.0],[1.0],[63921.178364800006],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[63921.178364800006],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-017-1184-9,homopolymer,,,,[H]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)C(=O)[H])nc(n1)N1CCOCC1,,,,100.0,,,,0.0,,,,,223.0,9d82a08c948d9b7d9372dab433ac1598021706745dbfd57961be4a447fc8a3e0,153,65020.59870600001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[650.2059870600001],[650.2059870600001],[100.0],[100.0],[1.0],[1.0],[65020.59870600001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[65020.59870600001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s10965-017-1184-9,homopolymer,,,,[H]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)Nc1nc(Nc2ccc(cc2)C(=O)[H])nc(n1)N1CCOCC1,,,,100.0,,,,0.0,,,,,223.0,9d82a08c948d9b7d9372dab433ac1598021706745dbfd57961be4a447fc8a3e0,154,65020.59870600001,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[650.2059870600001],[650.2059870600001],[100.0],[100.0],[1.0],[1.0],[65020.59870600001],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[65020.59870600001],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/15685551.2020.1795435,homopolymer,,,,[H]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)Cc1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,196.0,2cd2c32f16d9826b5ea86abb94bf4f96a316a17cca1d7c88ce8c15ac4afe2f92,155,68717.87692680002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[687.1787692680001],[687.1787692680001],[100.0],[100.0],[1.0],[1.0],[68717.87692680002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[68717.87692680002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/15685551.2020.1795435,homopolymer,,,,[H]Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)Cc1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,196.0,2cd2c32f16d9826b5ea86abb94bf4f96a316a17cca1d7c88ce8c15ac4afe2f92,156,68717.87692680002,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[687.1787692680001],[687.1787692680001],[100.0],[100.0],[1.0],[1.0],[68717.87692680002],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[68717.87692680002],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/1023666X.2021.1891379,homopolymer,,,,[H]Nc1cccc(c1)NC(=O)Cc1ccc(cc1)Oc1cccc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,198.7,65a1c2436f5628b10597d44094a4532101d1b6e8de934056d425f4b3704c7c4d,157,45316.8856216,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[453.168856216],[453.168856216],[100.0],[100.0],[1.0],[1.0],[45316.8856216],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[45316.8856216],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/1023666X.2021.1891379,homopolymer,,,,[H]Nc1cccc(c1)NC(=O)Cc1ccc(cc1)Oc1cccc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,198.7,65a1c2436f5628b10597d44094a4532101d1b6e8de934056d425f4b3704c7c4d,158,45316.8856216,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[453.168856216],[453.168856216],[100.0],[100.0],[1.0],[1.0],[45316.8856216],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[45316.8856216],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/15685551.2020.1795435,homopolymer,,,,[H]Nc1cccc(c1)NC(=O)Cc1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,149.0,e26efa542f69da2709dd670f2ab514f42dfef4fc03c252d126b531b2e90c6cb6,159,54718.55689,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[547.1855689],[547.1855689],[100.0],[100.0],[1.0],[1.0],[54718.55689],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[54718.55689],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1080/15685551.2020.1795435,homopolymer,,,,[H]Nc1cccc(c1)NC(=O)Cc1ccc(cc1)Oc1nc(Oc2ccccc2)nc(n1)Oc1ccc(cc1)CC(=O)[H],,,,100.0,,,,0.0,,,,,149.0,e26efa542f69da2709dd670f2ab514f42dfef4fc03c252d126b531b2e90c6cb6,160,54718.55689,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[547.1855689],[547.1855689],[100.0],[100.0],[1.0],[1.0],[54718.55689],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[54718.55689],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-011-0544-6,homopolymer,,,,[H]Nc1cccc(c1)P(=O)(c1ccccc1)c1cccc(c1)NC(=O)c1ccc(cc1)OCCCCOc1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,165.0,7b73ca0fa4a5528d9b63616e77c6d64ed72d862257783b8a02dd179244269078,161,60421.2708786,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[604.212708786],[604.212708786],[100.0],[100.0],[1.0],[1.0],[60421.2708786],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[60421.2708786],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/S0141-3910(01)00251-8,homopolymer,,,,[H]NCCCCCCCCCCNC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,144.4697548,ab001af14a46914ba02f83f1dde94e8e0c465862fd68ef7053c85345fb3396b4,162,30421.507813599994,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[304.21507813599993],[304.21507813599993],[100.0],[100.0],[1.0],[1.0],[30421.507813599994],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[30421.507813599994],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2011.12.002,homopolymer,,,,[H]OC(=O)c1cc(cc(c1)C(=O)c1ccc(cc1)[H])NS(=O)(=O)CCN1C(=O)c2c(C1=O)c(Cl)c(c(c2Cl)Cl)Cl,,,,100.0,,,,0.0,,,,,180.51,14ae297bc97b35573cdffd8f4270311856d85e9b3dc231bad4933a47679beaa3,163,61392.7582508,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[613.927582508],[613.927582508],[100.0],[100.0],[1.0],[1.0],[61392.7582508],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[61392.7582508],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2011.12.002,homopolymer,,,,[H]OC(=O)c1cc(cc(c1)C(=O)c1ccc(cc1)c1ccc(cc1)[H])NS(=O)(=O)CCN1C(=O)c2c(C1=O)c(Cl)c(c(c2Cl)Cl)Cl,,,,100.0,,,,0.0,,,,,183.56,c2f596a36244377538e3de1cc9c6c62564eecf987466d2584f51054a374837d9,164,68995.8882636,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[689.958882636],[689.958882636],[100.0],[100.0],[1.0],[1.0],[68995.8882636],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[68995.8882636],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1002/(SICI)1097-4628(19970110)63:2<195::AID-APP7>3.0.CO;2-Q,homopolymer,,,,[H]Oc1c(Br)cc(cc1Br)S(=O)(=O)c1cc(Br)c(c(c1)Br)OC(=O)[H],,,,100.0,,,,0.0,,,,,196.0,05400e046c520511b0c12bb6a07143517c8c3f68874ec2f0f6eda64a7ba0b69f,165,58966.694269200016,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[589.6669426920001],[589.6669426920001],[100.0],[100.0],[1.0],[1.0],[58966.694269200016],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[58966.694269200016],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccc(cc1)Br)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,176.0,51950bd950a177ef0eacf3d4e3784bfb638e6611fc7272d9f80ecd9c90385e85,166,54806.2321252,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[548.062321252],[548.062321252],[100.0],[100.0],[1.0],[1.0],[54806.2321252],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[54806.2321252],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccc(cc1)Br)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,175.0,1d28885176f6eeeed3dfb925ee31f98c98edeb788696eacd0f89cdaa5baeafea,167,52006.74066319999,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[520.0674066319999],[520.0674066319999],[100.0],[100.0],[1.0],[1.0],[52006.74066319999],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[52006.74066319999],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccc(cc1)Cl)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,172.0,c83d2a157f5a576ae6e5e8a05593082aa40fa6352626c749e966fa475d32f5eb,168,50411.283683199996,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[504.11283683199997],[504.11283683199997],[100.0],[100.0],[1.0],[1.0],[50411.283683199996],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[50411.283683199996],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccc(cc1)Cl)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,172.0,ebd3a42a1a7d6aff30dc87110a31f4369995792e0d9bb5d5201fce2b64812712,169,47611.7922212,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[476.117922212],[476.117922212],[100.0],[100.0],[1.0],[1.0],[47611.7922212],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[47611.7922212],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccc(cc1)F)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,171.0,515ffcdce354cdb88d41007073cf4e35ba9aca109d219f94694ee2d428fe93f7,170,48814.238737199994,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[488.142387372],[488.142387372],[100.0],[100.0],[1.0],[1.0],[48814.238737199994],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[48814.238737199994],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccc(cc1)F)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,161.0,7cbd9c003d94066bc39ea2c3de25dc392b5e14a7eebedac87aaa32d74c30f819,171,46014.7472752,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[460.147472752],[460.147472752],[100.0],[100.0],[1.0],[1.0],[46014.7472752],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[46014.7472752],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccccc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,170.0,74519f536e583cad793bb84cabb4dbd12a68bcaa665c6c94d63cde43eb48e5df,172,47015.180918399994,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[470.15180918399994],[470.15180918399994],[100.0],[100.0],[1.0],[1.0],[47015.180918399994],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[47015.180918399994],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1177/0954008312442425,homopolymer,,,,[H]Oc1ccc(c(c1)c1ccccc1)Oc1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)[H],,,,100.0,,,,0.0,,,,,159.0,b1912ede51231ffebcafbdcb0220663e4bb5b7aa5fb8909d7961ab31c821a711,173,44215.689456399996,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[442.15689456399997],[442.15689456399997],[100.0],[100.0],[1.0],[1.0],[44215.689456399996],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[44215.689456399996],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/1381-5148(95)00121-2,homopolymer,,,,[H]Oc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)OP(=O)(Oc1ccc(cc1)Br)[H],,,,100.0,,,,0.0,,,,,90.0,9f0d02c8207f7789e33ae70a2140af194b9ff18154557e05dda743a5e448ee41,174,55397.1726978,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[553.971726978],[553.971726978],[100.0],[100.0],[1.0],[1.0],[55397.1726978],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[55397.1726978],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2014.06.003,homopolymer,,,,[H]OCc1ccc(cc1)COC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,96.2,59676c04fbeca465e622672a3b02ff70dac104625f95715695274f57c5fae3ab,175,27008.9208928,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[270.089208928],[270.089208928],[100.0],[100.0],[1.0],[1.0],[27008.9208928],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[27008.9208928],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
?10.1039/c6py00183a,homopolymer,,,,[H]OCCOC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,72.5,775082ac3c7fa5b45df07c92acfec17cf95ad7b223a6da7c0364dbbcf94adfc9,176,19405.79088,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[194.0579088],[194.0579088],[100.0],[100.0],[1.0],[1.0],[19405.79088],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[19405.79088],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C5PY01938A,homopolymer,,,,[H]OCCOc1ccc(cc1)C(=O)c1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,96.4,ba7381a08b649992ad666cb1f0cc6069dbbe2321438bf999cd422b9620a62abb,177,43413.655304399996,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[434.1365530439999],[434.1365530439999],[100.0],[100.0],[1.0],[1.0],[43413.655304399996],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[43413.655304399996],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C5PY01938A,homopolymer,,,,[H]OCCOc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,100.7,e9115e9227f73804b3deed77f05ff0eb64990f8680f82e053d964ae22b5f4c40,178,61818.898254,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[618.18898254],[618.18898254],[100.0],[100.0],[1.0],[1.0],[61818.898254],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[61818.898254],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C5PY01938A,homopolymer,,,,[H]OCCOc1ccc(cc1)Oc1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,77.0,3af6935df0f33f141ee8b41251f3058546afd083666d09030208a250e0ebde96,179,51416.276779199994,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[514.162767792],[514.162767792],[100.0],[100.0],[1.0],[1.0],[51416.276779199994],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[51416.276779199994],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1039/C5PY01938A,homopolymer,,,,[H]OCCOc1ccc(cc1)Oc1ccc(cc1)OCCOC(=O)c1ccc(cc1)C(=O)[H],,,,100.0,,,,0.0,,,,,71.6,96840c7da6e9cd68c06863565fba56d92d07d4b0a064433df030e21814d5453f,180,42213.655304399996,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[422.1365530439999],[422.1365530439999],[100.0],[100.0],[1.0],[1.0],[42213.655304399996],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[42213.655304399996],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.porgcoat.2007.04.007,homopolymer,,,,C=C(C)C(=O)OCC(CN1CCN(CC1)CC(COC(=O)C(=C)C)O)O,,,,100.0,,,,0.0,,,,,96.6,5e8348b6395ef2cbdad244e969d91cd226c70b5a64ed8554da84df13728b6175,181,37021.038667999994,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[370.21038667999994],[370.21038667999994],[100.0],[100.0],[1.0],[1.0],[37021.038667999994],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[37021.038667999994],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
